artist_popularity,followers,genres,id,name
20,150,[],2c7bLl7KC3V1C2YCUYaiHb,The Citie
45,858,['epicore'],6lM6rCctpuMEtpFTGaQbAM,Aeralie Brighton
53,15203,['tracestep'],2nsCjA4fEasmnlOK0wXU7T,NIVIRO
32,1456,['western mass indie'],1lCZ4RSTbXbHeN5ZB8EPMr,Sun Parade
26,2991,['malmo indie'],7GSTcEvn1BkC3eucAlvBwt,Death and Vanilla
49,1993,['video game music'],0QHPo4EDeIiHCs37RRfhCM,Glenn Stafford
49,12761,['pop edm'],00CYRdkMnA0mwfy1VQPA7X,Ellis
55,139389,"['art pop', 'chamber pop', 'chillwave', 'dream pop', 'electropop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'nu gaze', 'shimmer pop']",1ybAN3utgdoUL1MUCtH4QM,Tennis
36,1568,[],5Nv6jv2vG94Yz0NHDYu46O,Nassau
22,645,['indie rockism'],41OcvuQtFK3GcbDFhOs0zd,The Bloom
53,2779,[],7gXb99Sf9nNmpNYeAgIQFG,Sub Urban
41,4482,['indie psych-rock'],0oiS9wyrwFOAvNhYhP3udG,Plastic Picnic
15,153,['portland indie'],7D8vjC57pmBTOlaFaW4sUD,Deaf Dog
63,980725,"['brazilian rock', 'mpb', 'rock gaucho', 'rock nacional brasileiro']",2euX7vCVnJy3TVEGfc0RCl,Titãs
42,4700,['tracestep'],5qtSloRk8XxPdlDWkVDwWW,Halcyon
45,26950,['nashville indie'],0y0UzT7xPdd9niCbsODXES,HalfNoise
35,4459,['traditional blues'],2HS2wQTJXpA65XWOKlAVxk,Mamie Smith
19,368,[],3YY2uwmg5sFtrMwqDQb2ty,VYNYL
52,379625,"['brazilian rock', 'mpb', 'rock gaucho', 'rock nacional brasileiro']",7lfmakKFOeQWdUrbmVK6EQ,RPM
44,595,[],5v63dT2oEtPdBVdaG6M2ey,Valentina Franco
45,24028,"['freak folk', 'garage pop', 'garage rock', 'indie garage rock', 'neo-psychedelic']",7epIIT85VR8OEggqKO3RSt,Natural Child
33,2182,"['banjo', 'country blues', 'traditional blues']",2RhkTBo6ams9W8hXDZ3eKI,Papa Charlie Jackson
26,420,[],7adlRX57hqe6Pc4YHrSGG0,Runnner
57,514439,"['brazilian rock', 'mpb', 'rock gaucho', 'rock nacional brasileiro']",7L5YQQJPL1wrmrdigJavV7,Ira!
33,86,[],4nE5XDjvi5Gd4XbVnHGjnE,Ascence
33,10248,['indie psych-rock'],1WXAzKcld8b4tZIteRi14G,Blonde Tongues
34,12079,"['acoustic blues', 'blues', 'country blues', 'piedmont blues', 'traditional blues', 'traditional folk']",7mPFWoDGjh7ArW1yr79EX8,Blind Boy Fuller
22,339,[],4vMdQrvTXjEPjscJjTnp0a,Rhineland
23,178,[],26CnXYQlwCWtgIaYpiix6P,Oscar Giunta
54,7030,[],2jrBiKykLqcIp2S7GLiahy,Cadmium
34,3346,['dutch indie'],2W61gnKGmJykgFSJSvqVCe,Nana Adjoa
41,25451,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'piedmont blues', 'traditional blues', 'traditional folk']",4vRyd1UZ8Eq98EppbwOBg6,Blind Willie McTell
27,932,[],4AHuSBzDte0ospEtW9rL18,Saint DX
26,495,['argentine jazz'],2wG1MDWKCj8pxBuDG6NNbp,Fabio Cadore
42,1876,[],2Lku5fIu2jo19qXhz82Qio,Omri
52,1332,[],6defgaFYnHND3Zy5CZf8Ix,Isabelle Pierre
28,3538,"['country blues', 'memphis blues', 'traditional blues']",3dahhupQzKVXptEwFBsodc,Frank Stokes
43,23681,['deep underground hip hop'],1V599H9vfq6hWe2hGzyzI0,Zero
34,12248,"['argentine jazz', 'argentine rock', 'latin funk', 'rock nacional']",0k0zJds09TLWzvBW9NoPqV,Javier Malosetti
39,99,[],1PCxvxypwRShh7aHnAt4rh,Annie Sollange
31,12571,[],2QydXEtUFGq17FkJ7Wv31y,SomethingALaMode
29,4229,"['country blues', 'traditional blues']",2cDKW2JF97WZ5ruG9Obfdf,Lucille Bogan
32,207,[],71vRdgNm74tWxkKVp24XJH,The YD
12,1,[],3Q6Y6N7HEWYcd7lyUjCMZh,Sued
36,1326,['tracestep'],64BojgC4SoE580s9oMmHm4,Floatinurboat
22,311,[],0FzZAVqCTVMp0nyNTefItI,Karl Lagerfeld
36,9265,"['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'electric blues', 'traditional blues']",7dSnChJjb0jdfulJsIijoC,"Arthur ""Big Boy"" Crudup"
35,1771,['belgian pop'],3D7ENEgB9uIGox2uZTSL2R,Delta
25,8104,"['argentine jazz', 'argentine rock', 'rock nacional']",2AtL7G1Q3o9KVYM3nRFYTq,"Spinetta, García, Ferrón"
35,4211,[],1C2Gz0VQuVWtaLWd54ujI5,EMMANUELLE
40,27878,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'soul blues', 'traditional blues']",0XErJwG6aCEj7NpKsEZrrO,Magic Sam
24,38,[],3pFMOEwnbuAddfd0TBlIJ0,Ephèbe
40,20320,"['argentine indie', 'argentine rock', 'latin funk', 'latin rock', 'rock en espanol', 'rock nacional']",0OdeZASgfypHefnghEjCAD,Willy Crook
41,1432,[],19LpP7w37NXREZFCZ0K87P,Awa
27,5361,['argentine indie'],3lYwzzMJbMCXmBqjo0OdSz,Cineplexx
47,61118,"['boom bap', 'hardcore hip hop']",1GwxXgEc6oxCKQ5wykWXFs,Prodigy
12,22,[],38VjOepx14QeNPXXYucLt8,Alejandro Moro
62,88833,['tracestep'],2sf28o6euxEDpYkG9dMtuM,Cartoon
44,27132,"['art rock', 'dream pop']",4Pt1HZtuJwrQB8l0ES5iTX,Julee Cruise
32,261,[],51PLAKhApJK3Vrzc1V8kZU,Mario Gonzales Guerra
63,449235,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']",2Xu7q46Hf02xOoEIm4E1Qs,Big Pun
12,103,['argentine jazz'],68VGzNdHAbP0eDDdmyvNCZ,Arturo Puertas
33,3693,[],6PuOeFpvcL6TYcRmEJKbdw,Umoja
52,23088,"['chanson', 'classic soundtrack', 'french jazz', 'french soundtrack']",1EtE0iSY6iFlN9L9c53ETy,Michel Legrand
48,171,['focus'],4QboCl4BNGAbXTeFx4zFGl,Inkognitone
8,56,[],136KKsKn1eePVEl2uT0KHn,Argentos
45,20160,['country dawn'],2wKZKjNTOtH2vjxIsUBZqY,Carlene Carter
40,2509,[],3qtVupTIjHwH8BLBZXog53,Will Saul
50,41147,"['adult standards', 'christmas', 'easy listening', 'lounge', 'romantico']",5Oj26LEf8jdgR2woWEjlhi,Paul Mauriat
44,24,[],1qfej3wl7atHKHhZyvVeEf,Gladiolus
6,14,['argentine jazz'],0plGTWV38yrLUncrih9wUc,Luis Nacht Trío
59,74770,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",6BkcAbUkfIBM4XudxieMq8,Dr. Alban
32,4209,[],3yKDEsiOdoYMIuopxLMDu6,Isaac Tichauer
43,12854,"['easy listening', 'romantico']",1TKifb1r4wnGbY5CYIwjGb,Los Indios Tabajaras
52,203,[],183DOqgVm3LpcUQFICEpH2,Ageena
25,6918,"['argentine jazz', 'rock nacional']",3QZEbpYuO36TVmqHEbxpkZ,Escalandrum
30,1042,"['dixieland', 'jazz clarinet']",42AJfxnbtIFT4DbZcUf11d,Monty Sunshine
47,283,['atmosphere'],74md3IYnYrHUTG6GBfem9N,Niigata
6,42,['argentine jazz'],5hbuFRQbaEGACcoMaenDmF,Esteban Sehinkman 3
31,695,[],3Dm7LtboNpBXP9FkhKacj8,Rob n Raz
57,373529,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'new rave', 'punk blues', 'rock']",5BYuBzqmTXwUDw2rYkwExr,The Kills
59,14434,['deep swedish hip hop'],5im4dgusFQfg3u2UGPYvEF,Saliboy
7,67,['argentine jazz'],3OVHuJ2YG55PFHHAHlYRra,Mariano Loiacono Noneto
57,164922,"['europop', 'mellow gold', 'soft rock']",5rIqOJspxDq89aBBCUda1X,Smokie
47,71831,[],7eYZSXnQVCODCVmTV8Hk2T,The Lemon Twigs
28,523,['irish singer-songwriter'],1JqJXI7idjd9rrxOox7yiB,Megan O'Neill
56,183,[],4DQ2t0Ir2VbuQBSyuSzloL,Kids of revolution
7,39,[],20iEcJQTYQzYH1fhPrQnfA,Alan Zimmerman
45,29358,"['classic schlager', 'german pop', 'neue deutsche welle', 'schlager']",1GxuBISOyVHyRO5GDZEz9C,Juliane Werding
64,545297,"['alternative rock', 'dance rock', 'madchester', 'new wave', 'permanent wave', 'rock']",3iTsJGG39nMg9YiolUgLMQ,Morrissey
22,1593,[],3gyWgrksQ64Exb1SUewhOk,The Wild Things
54,9357,['deep swedish hip hop'],3oJjZweJo9yqNFnKBTlgm0,Gee Dixon
49,223422,"['adoracao', 'brazilian gospel']",4ABs1DvG7IqLjBpYvOQedm,Mariana Valadão
25,652,[],5zygW1RJOV0Wji8CcxD5eN,Wishful Thinking
59,433609,"['album rock', 'blues-rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",6fvN9GmMCVKb5LY0WsnjFP,Nazareth
53,24519,"['contemporary country', 'country pop']",371jpyGdoChzUASOIG2ECV,Ashley McBryde
50,127,[],3grHvNkL8268yY1aAIxiLf,Salle
18,57,[],7A1W1uuvQramlNyZwkcsh6,Nery Fonseca
57,124111,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",1sldhz8tzC100cRAdfnMht,Lobo
34,2584,['canadian folk'],1CvhwMuHPz3oLJEOv66fOg,Dala
42,9720,"['deep indian pop', 'filmi']",5ObQXIcqKtQENK14lQyqiy,Anuradha Sriram
48,329,[],6jGTQUbpPzVMd963Rbuns9,Black Ghost
27,2081,"['glasgow indie', 'scottish indie rock']",2WLttwwLTvBLqOA5nOotpi,Rascalton
51,39559,['europop'],26PDtWYDJ1KD0brukKsJH1,Jennifer Paige
36,9243,['filmi'],3wjaprBWmoSJn4KP9tgkxt,M.G. Sreekumar
56,448098,"['swedish hip hop', 'swedish pop']",4bOG1sx3QHFbOUVLNmMpPe,Timbuktu
39,7699,['adoracao'],1RFXqtmNFxIqkx3JEitPAP,Nova Igreja Music
23,1227,['welsh indie'],5lykQy1YNNZ6Ims4gx2rZ5,Kidsmoke
53,54544,"['francoton', 'rif']",7a6TPrZH6MH6NFR0mlZLOg,Wassila
46,6180,"['deep tropical house', 'tropical house']",27DGFhdWUeudNFbPJROkWF,Comet Blue
37,6499,[],6eLyI9Oody0ryRmcaeiROJ,Sync 3
22,965,['essex indie'],5ryYQaYPltS7u7tjByRM3K,BILK
24,1713,['arab pop'],4pHZS56EczdBUlgPuUypUa,Salma Rachid
28,1061,[],2aVSAsnjQKM1vb0D8tUxTe,Bastian
35,1340,[],2WBWT3U7OrHDODuZo8n5ee,Morten Hampenberg
50,113557,"['adoracao', 'brazilian gospel']",3YX2DRQWYA1DpZC6R50JMe,Discopraise
23,473,['essex indie'],4HlHtPaIcHAN8RIQFrHg8H,Rubber Jaw
32,279,[],17vRJZ5WQBC1CvEW7XVGlL,Omar Belmir
46,752,[],1zR67M6RSKhUxeHfjZ1TWf,Gustaf Norén
29,2693,[],35zvQThIAPQyUB1Nb5VkbV,Lagoinha Worship
9,189,[],7CEFw3kYtLhLujzJYIsBNg,Squidge
39,527,['rif'],79iATRkFmGHf5woBvZxK1O,Laila Chakir
33,320,[],4zFiqXy8tV589pf5BoroeL,Rachel Raquel
50,7737,"['deep tropical house', 'tropical house']",173M6tvnbPT1Wp5ucD0uAS,Sebastien
45,154256,"['adoracao', 'brazilian gospel', 'louvor']",0vKtp60PHfEnBSLJU9uHgP,Cristina Mel
23,926,[],6S3Z6Me30mtdm526H17v8k,Jockstrap
42,388,[],76jfMJlfNPQsOBblO0ZaEA,Nora Fatehi
15,39,[],3Ck4IwSBPorwyygopErYWM,Dave Noix
14,153,[],2U8j5kSv5xcVC1pDVE72Yc,Giovannine
40,20280,"['rai', 'rif']",5m3exVDqKodrTlc3jECMTD,Zakaria Ghafouli
17,43,[],1qM9GrmYKGSc9DrLTQ3S2a,Aram
29,40,[],20g4iHdfSNxzMuoStVZIB9,Matilda Waldner
15,256,[],3ADyYkjSUdbHmYr4GWxiXl,Cecel Querido
51,92,[],6Ha15AYMJf1Uqs1XW9UZCc,John Horler
52,75073,"['rai', 'rif']",6OcVa1v58BotEENN2biu1M,Tiiwtiiw
34,2455,['galician rock'],2GSXsSy3YzWsp4BXfSGucS,Baiuca
29,250,[],2AczWWagD4DfWLfJVASu5r,Iossa
58,31645,"['disco', 'minneapolis sound']",0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.
50,3022,"['adult standards', 'christmas', 'dinner jazz']",2D90eAxzLfSL7KkvptyUtF,Denis Solee
32,2346,[],7GgyMInTi02REGiBjo2Jf8,SomaDina
36,2939,[],7r58bNCmASkqE5NrOw6Wua,ATICA
57,78752,['hard bass'],0pnd3MP2rxAzljR9AqXUJB,Little Big
11,120,[],5nJiuTEfd55CApEZiZUtlX,Vuma Levin
51,124747,"['instrumental funk', 'jazz electric bass', 'jazz funk', 'jazz fusion']",6fmq5mv6HnduZdlTOEYBC9,Marcus Miller
41,2812,[],3brsBnqei6wKUeR0aGlwJ3,CHK
25,2,[],1FxausY1L6EpewP5cyceWn,Doanro
49,3640,"['finnish dance pop', 'finnish hip hop']",5Ptz1xkszwS7JBksmx8gMt,Pasi ja Anssi
6,334,[],6W8K5VbMD7qZq60OeFgcFn,Herbie Tsoaeli
46,469,"['jazz brass', 'swedish jazz']",6PpRVXmqjgmgFPg9gEJfWc,Karin Hammar
24,4996,['rap maroc'],3RSHrWRlYYv4Wd1gPdaD7x,L7OR
45,10047,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'finnish reggae']",7m7tqSW9C7alkliDAZYvF0,Raappana
36,5496,"['indie jazz', 'jazz trumpet']",4JG781pl96pL2h0AoERgOA,Keyon Harrold
67,1248942,"['funk', 'motown', 'soul']",7GaxyUddsPok8BuhxN6OUW,James Brown
42,34839,"['deep rai', 'rai', 'rif']",3e3cKwH1kUr02bvIm7VaIe,Kader Japonais
12,23,[],5s7AptVptbZs2BQispHIdS,Dayalex Ayala
42,10941,[],4tIdn5S7BCgSdvnqR36W1N,Anders Nilsen
45,109298,"['afro house', 'kwaito house', 'south african pop']",1F42GOcKAImOu4yj1b04NB,Shekhinah
37,41,[],233wk7j4hryEo4jnk0fFUE,May & June
41,183,[],295fbqMsBG4wj25A4zuX6U,ADN
55,70197,"['finnish dance pop', 'finnish hip hop', 'finnish pop']",4l0zTor5S32Yly4uw96Bto,Petri Nygård
32,28164,"['afro house', 'kwaito', 'kwaito house', 'south african pop']",0EdZov8Gv5SHN4IVF3b4m8,Vusi Nova
31,615,[],02vdR0APmv7kuQA2HUlA92,John Ryan
37,57,[],2eGlv0SBHkbDkdqu3LMYGy,Wildefjord
35,202,[],3mtLk1CI8P4Xg6xYb8D0O0,Overjoyed
56,96,[],41PsMGvbGsJRtAXk6Kbh5n,John Ryan
43,25754,"['afropop', 'kwaito', 'mande pop', 'mbira', 'south african pop', 'sungura', 'world', 'zim urban groove']",0HC2dfJHpORLT21AxEiTXJ,Oliver Mtukudzi
23,178,['jazz electric bass'],065U816dIiVPXIXCle9k2u,Laurence Cottle
42,1402,['sky room'],3pejB2inO7hPczM1mw1ERz,KIIDA
36,1488,"['hip hop quebecois', 'indie quebecois']",6w8havv68HkDeiH6Tei3bt,Kirouac
2,0,[],3lcJ0ZOvPIKD2liXrronXV,Cecli Ricca
29,844,[],0cNATqRVaGVLHCw741VJGy,Ian Thomas
34,43,[],7hsXHPoHJ8Ov48AAVtKSRJ,Kurt Royce
61,113760,"['indie garage rock', 'indie psych-rock', 'orlando indie', 'vapor soul']",6vVztIuqdDHvYWxOEXCzjN,SALES
1,39,[],0zYzA9DTEwD6yvmBA4J5zf,Nicole Mitchell/Black Earth Ensemble
46,659,['orchestra'],1iNPygduJOu0JnzasoDVLE,Columbia Symphony Orchestra
38,81,[],0vkKvzSb0uPJTFH7HUcEsV,Hier
26,904,['rhythm and blues'],409qREwneDD43Jr4dvzsB3,The Du Droppers
25,207,[],4F6d5pVnChKy8CcMBaZ1Ja,Lhasa Petik
54,144334,"['boy band', 'bubblegum dance', 'dance pop', 'europop']",5lPsVvHVDr6R5mDxRUXdOs,A1
45,1336,['deep tropical house'],5ECvdR4H6eAsFL3kmUUzdX,Seizo
45,30708,"['adult standards', 'brill building pop', 'christmas', 'doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",3iOE5ItEv5xr9fmKi7GNh2,Lloyd Price
39,1314,['toronto indie'],4UUDpbs7gikfzHz0CRvdnv,j ember
16,1084,"['nu age', 'warm drone']",5xZHtjFMbRjSEihQfw5vcI,M. Ostermeier
40,129,[],07q9fUFqljdAGwfPQ52YsP,Billy Frame
49,45144,"['deep euro house', 'tech house']",64fjAjykuM8Oc3Bqup4g72,AKA AKA
45,18704,"['classic soul', 'jazz blues', 'rhythm and blues', 'soul']",0WZ7IgzdjPvwFdjDjjuZm7,Esther Phillips
69,378890,"['alternative r&b', 'indie r&b', 'pop', 'r&b', 'rap', 'trap soul']",4HzKw8XcD0piJmDrrPRCYk,Majid Jordan
20,634,[],5ZVJZ2yR92phpYDKY3uiWs,Saskia Laroo
50,3845,[],1toQzGgxpg7Qlo25th40iK,Música de Ninar
55,8881,['deep swedish hip hop'],5LaRXB9yoFyBoTNwmXyl6W,Alex Ceesay
34,3003,"['doo-wop', 'rhythm and blues']",0mxCHSMJZHtDuNRFdPiNRX,The Robins
39,4557,"['deep underground hip hop', 'new jersey rap']",4pBG47zWhJbDw7mpsg68PJ,Dougie F
31,1030,['british contemporary classical'],4gNi0FcGr0mqvS38AmQwBQ,Patrick Hawes
45,3047,[],61x1VhhcJsZ4NaykJW99s1,Lullaby Baby: Instrumental Classics
33,434,['deep swedish hip hop'],38RRriU5nBUrE4sLfQauEk,MXHXN
42,3436,"['bubblegum dance', 'eurodance', 'europop']",4B1NpA9NhHvILOApvvZqOo,Drömhus
58,525046,"['electropop', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']",1O10apSOoAPjOu6UhUNmeI,SBTRKT
28,613,"['classical harp', 'harp']",1OO7rShikX2F9hlqObGsVI,Claire Jones
22,799,[],5rzCKkiI0utLn3OPJYsTnD,Ninna Nanna Sogno
20,3,[],2QER1ovdABbF6R2MLhkvIU,Heyab
41,5388,"['norwegian pop', 'russelater']",6I7pUQy8jUucWfc6xcT19A,Aksel & Hef
16,205,[],5xRUMq2gshg8BfuXR7QFWl,Harry Mosco
34,5940,[],5bsFCxDIUhUsTtbNhJS7cI,Elijah Bossenbroek
60,4525,['deep swedish hip hop'],4LyMWxYfZfeNcAl6vbEmQ3,ARAM Mafia
34,417,[],24jS2MsXlq7YvtdPeOt3xn,Dark Rehab
24,1766,"['afrobeat', 'highlife']",4ksts9wd24Oj0ReBiegoXl,Sonny Okosun
51,42481,[],3NcPjvA2rp9FPj1JBAXwOS,Maxence Cyrin
53,30093,"['swedish hip hop', 'swedish pop']",14vNE9iqS5eGAL6OogiN8g,Silvana Imam
36,3326,['trap espanol'],1rmlkMXVf5f6ilIVhjow34,ODDLIQUOR
45,26132,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'philly soul', 'post-disco', 'quiet storm']",2mknvtcck8i82nKxDPDibv,MFSB
42,2767,['classical piano'],3wBPUdIKGpmOpm6EvuLKMj,André Laplante
56,7115,['deep swedish hip hop'],6iNTGd6T0cxg1H8IIaZTlt,Thrife
22,396,[],3nwZKsmOiJjn7x0fS3L5ZR,Tony Wilson
72,441583,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH
55,50060,"['acid house', 'hip house']",4eQJIXFEujzhTVVS1gIfu5,Deee-Lite
53,1278,['deep swedish hip hop'],6NEj7qdWpQXSeiST36X7ES,Simon Superti
41,38899,"['latin alternative', 'rock en espanol']",56WwKhBsxrWjpwXvJVLAjZ,Andrea Echeverri
29,2622,"['deep disco', 'post-disco']",2B9FE4FTPCJ7W8DrF5wkve,Cloud One
45,36720,"['balkan brass', 'gypsy punk']",0F8l1raRpXvRCsTrfSVocA,Shantel
58,94206,"['modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk']",25Maank76ry2Tmbi2Ql1SF,The Interrupters
35,151,[],0Ker0l1n6dzgGNgz3igStF,Coral Group
33,4957,"['balkan brass', 'gypsy punk', 'turkish psych']",7srYnoskZP2OeiErBz333J,Boom Pam
58,316083,"['electro latino', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",4WOIfFwyvx22jM0eg2fpKv,Kinky
56,197030,"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",1FGH4Bh7g9W6V4fUcKZWp5,Descendents
58,129236,"['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rock-and-roll', 'rockabilly', 'traditional country']",2Ev0e8GUIX4u7d9etNLTXg,Jim Reeves
14,42,[],5vfkgLwnSqZpnH1TagHT4X,SINDIO
64,373187,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",13JJKrUewC1CJYmIDXQNoH,El Cuarteto De Nos
46,66880,"['crossover thrash', 'hardcore punk', 'punk', 'skate punk']",1pBsvSnrhmgDZqisT13SFA,Agent Orange
45,488,[],31aoUeWDfZNAfgdDmGFCgw,Isam Bachiri
7,43,[],3naR10sbNAkHp7JyOpWsHl,Jeremiah Mickson
23,1850,"['mexican indie', 'mexican rock']",1MWyIW6u0doYBqu4jjTmkG,The Volture
45,37563,"['oi', 'punk', 'ska punk', 'skate punk']",64HBI5GPR0TqM0TyAKu0nG,Lars Frederiksen and the Bastards
21,553,[],7zEEexBlaAamW68arysqIZ,Eric Singer
60,350427,"['classic danish pop', 'danish pop']",0yqCOSZ1i0c49UUbE8AzbQ,Rasmus Seebach
12,87,[],1nVOaRO8R3WXKXr1ywpULw,Sigbjørn Apeland
76,2776268,"['alternative metal', 'permanent wave', 'pop punk', 'post-grunge', 'punk', 'rock', 'skate punk']",5LfGQac0EIXyAN8aUwmNAQ,The Offspring
30,3937,['post-screamo'],5Zsmx4eGounUJ1Hqq6tIQs,TheCityIsOurs
26,507,[],3jgKmvVmEnJCEBX1VtdLnr,Maria Lucia
27,73,[],6WEId4lblcKSa90IGSti7j,plucando
41,26467,"['melodic hardcore', 'punk', 'skate punk']",1D20Qqq2BnfaShwNDb00KU,Pulley
23,88,[],4wk2Ga6EdKuBvjWDbJgWzg,Birdsday
49,65167,"['classic italian pop', 'italian pop']",2tk9K5rmPe05JFOzxbkfN9,Nomadi
62,96292,"['g funk', 'gangster rap', 'west coast rap']",3z3g65U7mmyyBmmDfsQK9x,Luniz
18,360,[],5t6ULwzhz2zTzSMIe10DCs,Engel
48,78514,"['classic italian pop', 'italian pop']",3TVifQ5FPcIzzcYSUuJkp9,Roberto Vecchioni
51,81841,"['classic italian pop', 'italian pop']",7iZC2I6gz8gI0BLe2boBZR,Riccardo Cocciante
48,73,[],7axZFTseO96HmG1u4ABDAI,RØRY
16,3493,['chilean metal'],0xin7cSeEjVSsvNsKPHaJc,Pentagram Chile
35,7496,"['classic italian pop', 'italian pop']",3jjYLkk1dnOsiEdKWg3foO,Cochi e Renato
42,17080,"['canzone napoletana', 'classic italian pop', 'italian pop']",5YECQ35f0dFPI1OPXCwP8g,Eduardo De Crescenzo
42,937,['scandipop'],1QNQUlR0uLW0ovRuVRjYir,Josef Bamba
6,274,['chilean black metal'],5ZfPr7QVC2cpuRRgo0sJp8,Hellish
21,3349,[],5gfa9OyRukLepIm6MME4bb,Rene Marie
46,30082,"['classic italian pop', 'italian pop']",0b09Wj9kgEK9v3BBzuz5DZ,Amedeo Minghi
56,3835,"['choral', 'classical', 'classical performance', 'early music ensemble']",0MPbAeGQj0YatrUMdY2KEr,Andrew Manze
57,33056,"['brazilian electronica', 'brazilian house']",2PHZw1JCGqwqxZdZ0tt222,Evokings
2,16,[],1hBVFQusk5RIwD4P11gT2y,Evil Attack
55,227884,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz electric bass', 'jazz fusion', 'vocal jazz']",1W8TbFzNS15VwsempfY12H,Charles Mingus
46,27456,"['classic italian pop', 'italian pop']",5iBphIrmXEjfrqiuz5y6pY,Mango
41,93,[],5puI1fA1scKpVBerYf0PI3,Hanspeter Gmür
55,205,['musica para ninos'],0rupveNGxCnS1mm7OBCI75,Magga
0,3,[],2SAs7pOOo4VdJJ3f9n86d8,JJ Roldhan
24,27,[],2ggcmZSHzq2QPnQ9fXnYLf,Bobby Warner
62,309886,"['classic italian pop', 'italian pop']",25MkkfEousyfp2eyh38FUl,Lucio Dalla
30,284,['classical era'],5olrAShGhqvdHX8hOe4id3,Étienne Nicolas Méhul
18,238,[],7FRtHPvgTAtffLywZDxF6W,Raz Shmueli
10,881,['aggro chileno'],0Lsrmln7HOkfKVuGye7eQh,Egregor
21,2039,['spanish jazz'],62TIJCGYRJK40sL1uINfiF,Perico Sambeat
55,168384,"['deep german hip hop', 'german hip hop', 'indie deutschrap']",6jL3G5P8rxfUamkyqmRJNU,Marsimoto
39,925,['orchestra'],24TyvSlEEO55MTNEJo5VFc,Malmö Symphony Orchestra
11,6,[],71OB2OoNClbdiVvA29R8IP,ירדן ג'רפי
25,5497,"['chilean metal', 'chilean rock']",51UeCV0ilgHicKqKRht9uJ,Dorso
23,3480,"['portuguese contemporary classical', 'portuguese jazz']",7zRQh7uzMB0kDd1VwJNsUf,Bernardo Sassetti
34,6404,['indie deutschrap'],3XTksTEIaSQ1gvxhRQdLC0,Sylabil Spill
53,1520,['orchestral performance'],3sjupE75AphhTX12fgkQv6,Daniel Harding
24,551,[],0xwfDhHQAJb4oA2SfyeWO6,Lee B.
23,2341,['chilean metal'],5Vekk6v7ROEV5LzBp1ckgX,Alejandro Silva
66,903349,"['banda', 'grupera', 'norteno', 'ranchera', 'regional mexican']",01rgao9OzfBm2BOHWJpi1Y,Espinoza Paz
31,10,[],3enghTcq4UVMlC9x9sfIBK,Virusboy
41,37390,"['hebrew pop', 'israeli mediterranean', 'israeli pop', 'mizrahi']",5UbgVjyCkpIMOzQuOI4DOW,Chava Alberstein
1,114,[],0FoooVOrfA8MWCxXHQaVS2,Enigma Chile
56,387967,"['german hip hop', 'german pop', 'german rock']",49eo9xE4yGzJLWkOndiODs,Deichkind
56,98048,"['classical', 'french opera', 'late romantic era']",2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet
21,181,[],2Oj7ayX2JXiMWg04Ysnmeh,Loren Peled
1,30,[],7D9ktGQe7ll0c3KWJkO56N,Rugido
45,107150,['classic colombian pop'],5TDSNRe3rVLJhxjIhxfcUx,Jhonny Rivera
45,351,['scandipop'],6t9tbRO9Lv6Oq6xtVwfdrn,Theresa Rex
27,5,[],0Rskvuxjfotg3uSB1WVpK8,"City of Birmingham Symphony Chorus, members"
23,2534,['jewish pop'],2RqSKsuk1Nv2drLcQd0HT0,Aaron Razel
3,660,['chilean metal'],64imqH0wZycjZlxdN9rt4O,Massakre
28,2455,['danish indie pop'],62o9rm0UXwPY7VgONncWlb,The Attic Sleepers
11,54,[],3J6SI3TTf6Lf6smxr9KFAa,אדם
